Customer_ID,Gender,Age,Lifetime_data_usage,Date_of_registration,Churn_date,Churn,Lifetime_money_spent,Plans_switch,Dependents,Plan_type,last_plan_used
45373307027,male,29,3264,31-08-2018,08-09-2022,1,19560,2,1,Prepaid,21
81516743645,male,48,3066,31-08-2018,,0,21205,2,1,Prepaid,1
60313921959,male,52,1234,31-08-2018,28-04-2020,1,9455,2,1,Prepaid,8
59751593455,female,46,4000,31-08-2018,,0,25450,2,1,Prepaid,11
23002822684,male,30,Unlimited Data126112126126Unlimited DataUnlimited Data112112112112126126126Unlimited Data112112Unlimited Data126112126Unlimited Data126Unlimited DataUnlimited Data126112Unlimited Data126112Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data126126Unlimited Data126,31-08-2018,,0,35431,3,1,Prepaid,1
84890317282,female,48,4210,31-08-2018,,0,30411,2,1,Postpaid,30
58810053522,male,21,3514,31-08-2018,,0,32541,2,1,Prepaid,3
71900277065,female,39,4074,31-08-2018,,0,24559,2,1,Prepaid,1
66570684293,female,43,4492,31-08-2018,,0,22410,2,1,Prepaid,6
80903537907,male,40,4760,31-08-2018,,0,39604,2,1,Prepaid,19
62375223050,female,37,4340,31-08-2018,19-10-2023,1,33534,2,2,Postpaid,31
40651612869,female,51,3254,31-08-2018,,0,20598,3,1,Prepaid,7
70188412901,female,59,4210,31-08-2018,,0,24099,2,1,Prepaid,5
70192471653,male,62,952,31-08-2018,01-01-2020,1,5800,2,1,Prepaid,9
58899593590,male,26,3598,31-08-2018,,0,25495,5,1,Prepaid,25
60271076532,male,18,3986,31-08-2018,,0,21311,2,1,Prepaid,4
78393169345,female,63,3178,31-08-2018,,0,21431,2,1,Prepaid,1
44446905231,female,53,3920,31-08-2018,23-07-2023,1,24038,2,1,Prepaid,17
91361311431,male,29,42Unlimited DataUnlimited DataUnlimited Data42Unlimited DataUnlimited Data42Unlimited DataUnlimited DataUnlimited DataUnlimited Data42Unlimited Data4242424242Unlimited Data4242Unlimited DataUnlimited Data4242Unlimited DataUnlimited DataUnlimited Data4242Unlimited DataUnlimited Data4242Unlimited DataUnlimited DataUnlimited DataUnlimited Data42424242Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data4242Unlimited Data4242Unlimited Data42424242Unlimited Data42Unlimited DataUnlimited Data,31-08-2018,,0,51304,2,1,Postpaid,29
15355681224,female,61,4490,31-08-2018,,0,21970,2,1,Prepaid,6
59148376373,female,45,4350,31-08-2018,,0,21998,3,1,Prepaid,5
68783486586,male,25,5404,31-08-2018,,0,27283,2,1,Prepaid,10
73098671377,male,59,4704,31-08-2018,,0,24836,2,1,Prepaid,13
81386092435,male,55,730,31-08-2018,30-07-2019,1,3699,1,1,Prepaid,5
34519575981,male,59,4760,31-08-2018,,0,29104,2,1,Prepaid,15
49631686343,male,46,3820,31-08-2018,,0,27098,2,1,Prepaid,12
70362555578,female,61,3840,31-08-2018,,0,21734,4,1,Prepaid,4
74187414201,male,63,3680,31-08-2018,,0,24707,5,1,Prepaid,7
79913886565,female,55,5100,31-08-2018,,0,30578,2,1,Prepaid,17
22804512147,male,30,6888,31-08-2018,19-12-2022,1,33964,2,1,Prepaid,11
62735549970,female,48,3976,31-08-2018,,0,28947,2,2,Postpaid,31
79817006750,male,51,2740.5,31-08-2018,19-03-2023,1,17859,2,1,Prepaid,16
19288819732,female,41,2608,31-08-2018,05-04-2023,1,16912,2,1,Prepaid,9
59471547045,female,52,5726,31-08-2018,,0,31522,2,1,Prepaid,11
93786428703,male,39,3808,31-08-2018,,0,24820,1,1,Prepaid,9
63304960886,female,43,1876,31-08-2018,12-10-2020,1,14082,2,1,Prepaid,19
38777365932,male,48,3402,31-08-2018,,0,21197,2,1,Prepaid,13
79017812967,female,61,4116,31-08-2018,,0,25085,2,1,Prepaid,20
34121945517,female,49,5124,31-08-2018,,0,35966,2,1,Prepaid,19
40244331118,female,20,4788,31-08-2018,14-03-2023,1,33966,2,2,Postpaid,31
65967348222,male,38,Unlimited Data168168168168168Unlimited DataUnlimited DataUnlimited DataUnlimited Data168168Unlimited Data168168168Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data168Unlimited DataUnlimited DataUnlimited Data168Unlimited Data168168Unlimited Data168168168,31-08-2018,,0,38584,2,1,Prepaid,24
27188516324,female,18,2226,31-08-2018,19-12-2021,1,15077,2,1,Prepaid,1
21023696104,female,29,5240,31-08-2018,,0,31572,2,1,Postpaid,27
89333249459,female,40,2421,31-08-2018,24-02-2022,1,15594,2,1,Prepaid,7
66061590589,male,56,4074,31-08-2018,,0,24063,2,1,Prepaid,17
12736529880,female,43,4312,31-08-2018,,0,28564,2,1,Prepaid,20
38509738445,male,22,2987.5,31-08-2018,,0,19750,2,1,Prepaid,7
72292248210,male,36,3906,31-08-2018,14-02-2023,1,27766,2,1,Prepaid,19
16732726182,male,63,5600,31-08-2018,21-11-2023,1,46604,2,1,Prepaid,14
72584648613,male,41,2190,31-08-2018,19-02-2021,1,14370,2,1,Prepaid,22
23363199273,female,43,3864,31-08-2018,,0,22862,1,1,Prepaid,23
85804493052,male,31,3638,31-08-2018,,0,24473,2,1,Postpaid,30
79984729651,female,56,3976,31-08-2018,,0,25804,2,1,Prepaid,24
28405959977,male,55,4200,31-08-2018,23-03-2021,1,38230,2,5,Postpaid,33
40411619767,male,22,5376,31-08-2018,,0,32703,2,1,Prepaid,19
29620878783,male,58,3234,31-08-2018,,0,22677,2,1,Prepaid,1
11444405827,female,30,4322,31-08-2018,,0,22229,2,1,Prepaid,4
14024259432,male,42,3864,31-08-2018,,0,22927,2,1,Prepaid,18
68035024867,female,39,4050,31-08-2018,,0,30011,2,1,Postpaid,27
55130546777,male,40,3280,31-08-2018,,0,20482,2,1,Prepaid,12
25344852846,male,63,8036,31-08-2018,,0,55018,2,4,Postpaid,32
79087638894,female,31,3638,31-08-2018,,0,24233,2,1,Postpaid,30
95934989076,male,37,1680,31-08-2018,20-08-2019,1,16812,1,5,Postpaid,33
55699992001,male,25,3526,31-08-2018,04-04-2022,1,26560,4,1,Prepaid,15
43903754350,male,22,4040,31-08-2018,,0,20989,4,1,Prepaid,6
25930898871,female,32,2246,31-08-2018,17-01-2022,1,14404,2,1,Prepaid,7
47641831269,male,20,3124.5,31-08-2018,,0,20866,2,1,Prepaid,8
40127849699,male,24,4520,31-08-2018,,0,22795,2,1,Prepaid,6
90779135321,male,56,2220,31-08-2018,,0,20611,2,1,Prepaid,26
40609990621,female,62,2173.5,31-08-2018,14-04-2023,1,17093,2,1,Prepaid,26
53073249779,female,51,6496,31-08-2018,,0,30992,2,1,Prepaid,10
90688660852,male,19,4018,31-08-2018,,0,35195,2,2,Postpaid,31
37643781823,female,54,8064,31-08-2018,,0,55680,2,1,Prepaid,11
86739071037,female,25,4410,31-08-2018,,0,26494,2,1,Prepaid,16
73107619581,male,54,4200,31-08-2018,,0,27732,2,1,Prepaid,17
30078240504,male,50,2916,31-08-2018,07-12-2021,1,16434,2,1,Prepaid,23
83981129581,female,44,5274,31-08-2018,,0,28887,2,1,Prepaid,13
77223721915,male,25,6776,31-08-2018,,0,48312,2,5,Postpaid,33
22468736149,female,48,3138,31-08-2018,,0,22450,5,1,Prepaid,13
89581823778,male,20,56,31-08-2018,02-09-2018,1,365,1,1,Prepaid,9
23831774016,female,20,4480,31-08-2018,,0,24230,3,1,Prepaid,13
75216467604,male,39,3787.5,31-08-2018,,0,28010,2,1,Prepaid,7
58693816320,female,54,3120,31-08-2018,,0,19944,2,1,Prepaid,12
83183917123,female,37,7616,31-08-2018,,0,36652,1,1,Prepaid,11
86973061086,female,55,6790,31-08-2018,,0,52312,2,1,Prepaid,17
76387146070,male,41,70Unlimited Data70Unlimited Data70Unlimited Data70707070Unlimited DataUnlimited DataUnlimited DataUnlimited Data7070,31-08-2018,29-12-2019,1,12628,2,1,Prepaid,20
15961312351,female,33,3129.5,31-08-2018,,0,20351,2,1,Prepaid,7
81129145830,female,43,4144,31-08-2018,,0,25126,2,1,Prepaid,13
23273419510,male,65,2103.5,31-08-2018,04-07-2021,1,14466,5,1,Prepaid,8
16689233168,female,63,3542,31-08-2018,,0,22783,2,1,Prepaid,1
58897022399,female,18,5144,31-08-2018,21-11-2022,1,46165,2,1,Prepaid,8
21258400095,female,60,Unlimited Data115.5Unlimited Data70115.570115.5Unlimited Data70115.5Unlimited Data7070707070115.570Unlimited Data115.5115.570115.5Unlimited DataUnlimited Data70115.5Unlimited Data115.57070Unlimited DataUnlimited Data7070115.5Unlimited Data7070115.570115.570115.5,31-08-2018,,0,33308,3,1,Prepaid,16
74032350839,male,20,2848,31-08-2018,,0,20922,2,1,Prepaid,26
85062267632,female,26,336,31-08-2018,02-01-2019,1,2171,2,1,Prepaid,25
25913768155,female,47,4648,31-08-2018,,0,25950,2,1,Prepaid,18
35306339880,male,22,3384,31-08-2018,,0,22201,2,1,Prepaid,21
40562902079,male,55,3640,31-08-2018,,0,24610,2,1,Prepaid,1
68510627515,male,38,4424,31-08-2018,,0,24805,2,1,Prepaid,14
11333946067,female,40,2124,31-08-2018,08-05-2022,1,14166,2,1,Prepaid,12
45409709821,male,18,3416,31-08-2018,16-03-2023,1,20713,2,1,Prepaid,13
16690288352,female,57,3402,31-08-2018,,0,21189,2,1,Prepaid,12
99348071539,male,44,2562,31-08-2018,28-01-2022,1,15379,2,1,Prepaid,24
12176941668,male,65,Unlimited DataUnlimited DataUnlimited Data84848484Unlimited Data84Unlimited DataUnlimited DataUnlimited Data84848484Unlimited Data84Unlimited Data8484Unlimited DataUnlimited Data8484Unlimited Data8484Unlimited Data848484Unlimited DataUnlimited Data8484848484848484848484848484Unlimited DataUnlimited DataUnlimited DataUnlimited Data8484Unlimited DataUnlimited Data8484Unlimited DataUnlimited Data84Unlimited Data84Unlimited Data84,31-08-2018,,0,47985,2,1,Prepaid,15
78834891522,female,29,3200,31-08-2018,,0,20240,2,1,Prepaid,12
73764926727,female,37,3986,31-08-2018,,0,20987,2,1,Prepaid,4
88073291229,female,43,4648,31-08-2018,,0,26213,2,1,Prepaid,2
22051511583,male,22,4548,31-08-2018,,0,23889,2,1,Prepaid,4
75541059468,male,21,5122,31-08-2018,,0,26207,2,1,Prepaid,10
80765019630,male,40,3094,31-08-2018,,0,21678,2,1,Prepaid,22
37297677903,male,48,4260,31-08-2018,,0,25743,2,1,Prepaid,16
10532303552,female,29,1176,31-08-2018,06-02-2020,1,6853,1,1,Prepaid,13
82048888941,female,40,3898,31-08-2018,,0,19511,2,1,Prepaid,6
90172430031,female,20,5264,31-08-2018,,0,28639,4,1,Prepaid,10
27915953630,male,40,2971.5,31-08-2018,,0,20531,2,1,Prepaid,16
81513157186,female,45,3255,31-08-2018,,0,22950,2,1,Prepaid,16
24852986831,male,64,4608,31-08-2018,,0,33133,5,1,Prepaid,13
13303453558,male,63,6048,31-08-2018,,0,36344,4,1,Prepaid,10
10861591260,male,39,3048,31-08-2018,,0,21544,2,1,Prepaid,26
67994282759,female,45,3726,31-08-2018,,0,24365,2,1,Postpaid,27
78966513863,female,51,3454.5,31-08-2018,,0,21737,2,1,Prepaid,16
95442878344,male,20,4704,31-08-2018,,0,26031,2,1,Prepaid,18
20238433164,male,18,3986,31-08-2018,,0,21437,2,1,Prepaid,4
91571993935,male,41,4490,31-08-2018,,0,22985,2,1,Prepaid,6
41350925056,male,31,3017.5,31-08-2018,,0,19320,2,1,Prepaid,7
40181856331,female,65,1468,31-08-2018,17-12-2019,1,7118,2,1,Prepaid,10
10201850606,female,44,4941.5,31-08-2018,,0,28592,5,1,Prepaid,6
64662397076,female,39,3048,31-08-2018,,0,21544,2,1,Prepaid,26
49556741231,male,24,5820,31-08-2018,,0,31432,2,1,Postpaid,28
52214296152,male,50,672,31-08-2018,01-09-2019,1,4657,2,1,Prepaid,1
25054707506,female,38,4242,31-08-2018,,0,28044,2,1,Prepaid,20
89689352562,male,60,4704,31-08-2018,,0,25046,2,1,Prepaid,10
39965956064,female,27,4298,31-08-2018,,0,26723,2,1,Prepaid,21
52375533421,female,40,2892,31-08-2018,,0,19580,2,1,Prepaid,3
72121892164,female,36,2184,31-08-2018,10-02-2021,1,17201,2,1,Prepaid,16
10232957609,female,58,4094,31-08-2018,,0,29185,5,1,Prepaid,19
35068258585,female,18,6860,31-08-2018,,0,57039,2,4,Postpaid,32
30404506851,male,62,5888,31-08-2018,,0,45313,2,1,Prepaid,8
95607306286,female,30,1270,31-08-2018,24-11-2019,1,7097,2,1,Prepaid,6
94913997204,male,33,3220,31-08-2018,,0,22398,2,1,Prepaid,1
38069793088,female,46,132,31-08-2018,04-10-2018,1,848,2,1,Prepaid,8
11530067313,male,32,3864,31-08-2018,,0,24275,2,1,Prepaid,18
18929361249,female,52,4710,31-08-2018,,0,34467,2,1,Prepaid,19
91243132453,female,34,3920,31-08-2018,,0,23290,3,1,Prepaid,13
17274519541,male,57,1810.5,31-08-2018,05-05-2021,1,11893,2,1,Prepaid,7
58833584433,female,25,4760,31-08-2018,,0,27676,2,1,Prepaid,15
11036046527,male,21,4368,31-08-2018,,0,25076,2,1,Prepaid,23
10543848358,female,61,4672,31-08-2018,,0,30656,2,1,Prepaid,22
85524035879,female,38,4154,31-08-2018,,0,21483,2,1,Prepaid,5
10315005466,female,62,4672,31-08-2018,,0,28752,4,1,Prepaid,4
35257326151,female,44,3920,31-08-2018,,0,24699,2,1,Prepaid,24
35490250651,female,37,3794,31-08-2018,,0,23047,3,1,Prepaid,17
16823861354,female,55,4380,31-08-2018,,0,21794,2,1,Prepaid,6
20998816252,female,57,4084.5,31-08-2018,,0,23115,2,1,Prepaid,10
77090379577,male,54,3858,31-08-2018,,0,23374,2,1,Prepaid,12
31546418272,female,24,2532,31-08-2018,,0,19823,2,1,Prepaid,26
44060522738,male,27,Unlimited DataUnlimited DataUnlimited Data5656Unlimited DataUnlimited Data56Unlimited DataUnlimited Data5656Unlimited DataUnlimited DataUnlimited Data565656,31-08-2018,28-02-2020,1,15274,2,1,Prepaid,25
73169448583,female,34,4566,31-08-2018,,0,23931,2,1,Prepaid,4
20225982596,female,49,4398,31-08-2018,,0,26405,2,1,Prepaid,21
57987021673,male,43,2992,31-08-2018,,0,20953,2,1,Prepaid,26
70207989747,male,36,3701,31-08-2018,,0,21618,5,1,Prepaid,7
51782477400,female,40,1230,31-08-2018,01-11-2019,1,7204,2,1,Postpaid,27
79692750319,male,21,4210,31-08-2018,,0,22799,2,4,Postpaid,32
54088369316,male,30,2190,31-08-2018,14-10-2021,1,13996,1,1,Prepaid,7
94146050459,female,22,Unlimited Data112Unlimited Data112112Unlimited DataUnlimited DataUnlimited Data112Unlimited DataUnlimited DataUnlimited DataUnlimited Data112Unlimited Data112Unlimited DataUnlimited Data112Unlimited DataUnlimited DataUnlimited DataUnlimited Data112Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data112112112112112Unlimited DataUnlimited DataUnlimited DataUnlimited Data112112112Unlimited Data112112112Unlimited DataUnlimited Data,31-08-2018,,0,45959,2,1,Postpaid,29
99556447672,male,28,3467.5,31-08-2018,,0,21194,2,1,Prepaid,7
24590127995,male,64,48,31-08-2018,01-09-2018,1,479,1,1,Prepaid,26
42699893335,male,41,3500,31-08-2018,29-09-2021,1,21336,2,1,Postpaid,28
56758801204,male,58,2186,31-08-2018,20-07-2022,1,16804,2,1,Postpaid,30
58827756547,male,26,5214,31-08-2018,,0,31931,2,1,Prepaid,3
19305720704,female,50,4284,31-08-2018,,0,24357,2,1,Prepaid,15
88812647750,female,59,4354,31-08-2018,,0,30123,2,1,Prepaid,25
46900797701,male,51,Unlimited Data4848484848Unlimited DataUnlimited DataUnlimited DataUnlimited Data4848Unlimited Data4848Unlimited DataUnlimited DataUnlimited Data484848Unlimited Data48484848Unlimited Data4848Unlimited Data,31-08-2018,23-01-2022,1,23034,2,1,Postpaid,29
15480683341,female,23,Unlimited DataUnlimited Data5656Unlimited Data565656Unlimited DataUnlimited Data56Unlimited Data5656Unlimited DataUnlimited Data56565656Unlimited Data56Unlimited Data5656Unlimited Data56Unlimited DataUnlimited DataUnlimited Data5656Unlimited DataUnlimited Data5656565656Unlimited Data565656Unlimited DataUnlimited Data56Unlimited Data565656Unlimited Data56Unlimited Data5656Unlimited Data5656Unlimited Data5656Unlimited DataUnlimited DataUnlimited Data56,31-08-2018,,0,47893,2,1,Prepaid,22
30992201151,male,45,84Unlimited DataUnlimited Data848473073084Unlimited Data730Unlimited Data565684Unlimited Data8456Unlimited Data8473056,31-08-2018,,0,26377,4,1,Prepaid,25
42487253323,female,30,3986,31-08-2018,,0,20453,2,1,Prepaid,5
97604760988,male,42,1950,31-08-2018,01-07-2020,1,18971,2,5,Postpaid,33
27162275778,female,44,2950.5,31-08-2018,,0,20392,2,1,Prepaid,16
34201942600,female,42,2985.5,31-08-2018,,0,19011,2,1,Prepaid,8
60783070675,female,26,840,31-08-2018,25-10-2019,1,5209,2,1,Prepaid,18
93473221426,female,57,4200,31-08-2018,,0,24786,2,1,Prepaid,24
60090247453,female,33,2882,31-08-2018,26-08-2022,1,17825,4,1,Postpaid,30
66843365947,female,29,5992,31-08-2018,22-12-2023,1,39032,2,1,Prepaid,11
28872502196,male,26,140,31-08-2018,20-09-2018,1,1201,1,4,Postpaid,32
77357248167,female,41,1386,31-08-2018,03-06-2020,1,9061,2,1,Prepaid,23
84818427750,female,20,5450,31-08-2018,27-11-2023,1,27007,2,1,Prepaid,6
93616244814,female,31,4070,31-08-2018,,0,21809,2,1,Prepaid,4
23073669505,male,21,3836,31-08-2018,03-10-2023,1,26763,2,1,Prepaid,18
95762652218,male,53,3930,31-08-2018,,0,20035,2,1,Prepaid,6
51712674149,male,19,504,31-08-2018,16-03-2019,1,2937,1,1,Prepaid,13
87726959314,female,48,2442,31-08-2018,01-06-2021,1,12815,2,1,Prepaid,5
79689866452,female,20,1360,31-08-2018,06-09-2020,1,8821,2,1,Prepaid,12
63754232903,male,19,6550,31-08-2018,,0,38011,2,1,Postpaid,30
51674965830,female,61,3540,31-08-2018,,0,19542,2,1,Prepaid,12
52732369847,female,61,784,31-08-2018,31-07-2019,1,5785,3,1,Prepaid,23
78868077666,male,46,3458,31-08-2018,,0,25063,2,1,Postpaid,30
70626603343,male,38,Unlimited DataUnlimited Data168168168168168Unlimited DataUnlimited Data168168168168Unlimited Data168Unlimited Data168Unlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited DataUnlimited Data168Unlimited Data168168168Unlimited DataUnlimited Data,25-03-2019,,0,32955,2,1,Postpaid,29
23789781612,female,35,1956,18-08-2020,,0,14459,2,1,Prepaid,26
41312910774,female,33,3360,01-01-2019,,0,31500,2,1,Prepaid,3
73659047935,male,56,4284,19-02-2018,,0,27317,3,1,Prepaid,14
57045667710,female,52,4788,17-03-2018,,0,27393,2,1,Prepaid,24
35599850023,female,22,3416,31-08-2019,,0,19862,2,1,Prepaid,17
54408172135,male,54,3858,11-12-2020,,0,21595,2,1,Prepaid,22
21805393386,male,29,3192,11-09-2020,,0,22780,2,1,Prepaid,19
83739914495,female,50,3266,19-10-2019,,0,17932,3,1,Prepaid,5
88357219419,male,48,2716,28-11-2020,,0,15831,2,1,Prepaid,9
75802930843,male,39,270Unlimited DataUnlimited Data2705090270730730,12-10-2020,,0,16049,5,1,Prepaid,5
34918313078,male,41,552,23-02-2020,12-11-2020,1,3473,2,1,Prepaid,24
64275283451,male,37,1582,14-10-2020,30-09-2022,1,9697,2,1,Prepaid,9
64834633222,male,26,3087.5,14-09-2018,,0,21000,2,1,Prepaid,7
27744802954,female,44,4550,07-06-2020,,0,36271,2,4,Postpaid,32
33863898894,female,56,2094,11-10-2020,,0,13293,2,1,Prepaid,12
92420431900,male,54,7350,10-05-2018,,0,58976,2,4,Postpaid,32
83498513378,male,27,3584,02-04-2018,07-11-2022,1,20894,2,1,Prepaid,13
76275934016,female,44,3550,15-07-2019,,0,24304,2,1,Prepaid,15
63260256918,female,53,2912,03-01-2020,,0,18239,2,1,Prepaid,21
37403339403,female,48,7146,27-02-2018,,0,38041,2,1,Postpaid,28
93099017543,female,49,2970,06-08-2019,,0,19497,2,1,Prepaid,1
85322198730,male,57,3392,13-01-2018,,0,22966,2,1,Prepaid,8
84336384325,male,65,3108,17-01-2020,,0,17957,2,1,Prepaid,23
28545598884,male,46,2060,23-06-2019,,0,19502,2,1,Prepaid,26
52304692881,female,61,2184,12-07-2020,,0,17676,2,1,Prepaid,2
70158299739,female,39,3696,16-07-2019,,0,21156,2,1,Prepaid,24
62182481783,male,41,3150,21-02-2019,,0,19479,2,1,Prepaid,1
17862908764,male,56,4046,17-04-2019,,0,29825,2,1,Prepaid,9
21057767221,female,41,4190,17-12-2018,,0,22293,3,1,Prepaid,5
20100977879,female,58,5664,05-07-2018,,0,31552,2,1,Postpaid,28
12051664540,male,24,2352,25-11-2018,14-04-2021,1,12030,2,1,Prepaid,10
33591971465,male,62,2380,14-03-2020,17-01-2022,1,20319,2,5,Postpaid,33
78917088480,female,42,3864,19-02-2019,,0,27004,2,1,Prepaid,25
55063530263,female,46,2352,28-10-2018,24-06-2022,1,14754,2,1,Prepaid,2
10423810722,female,53,2384,14-08-2020,11-09-2023,1,14355,3,1,Prepaid,23
63588652972,male,37,1316,21-12-2019,18-04-2021,1,8367,5,1,Prepaid,23
76914549757,female,56,4662,01-07-2018,,0,39821,2,5,Postpaid,33
38719272243,female,23,458.5,24-12-2020,16-09-2021,1,3211,2,1,Prepaid,22
43562304747,female,47,3030,20-06-2019,,0,22402,2,5,Postpaid,33
81438194521,female,19,2450,02-05-2020,,0,17847,2,1,Prepaid,12
86494918273,female,62,3920,28-12-2018,,0,23851,4,1,Prepaid,21
82633452641,female,38,4572,02-12-2018,,0,29750,2,1,Prepaid,25
20569203098,female,48,2153,23-10-2020,,0,12392,2,1,Prepaid,4
25280385296,male,60,2330,08-10-2020,29-07-2023,1,11915,2,1,Prepaid,5
53995497307,male,38,7700,22-04-2018,,0,59865,2,4,Postpaid,32
86120912009,male,31,4060,23-10-2020,,0,20389,2,1,Prepaid,11
19499277110,male,51,4322,04-04-2018,,0,21971,2,1,Prepaid,23
46285330472,male,43,1763.5,04-10-2020,08-03-2022,1,9566,4,1,Prepaid,7
40589849308,female,59,630,17-06-2020,22-05-2021,1,4194,2,1,Prepaid,16
66577019898,female,36,6230,26-11-2018,,0,46742,2,4,Postpaid,32
24146151274,male,43,2578,30-05-2020,,0,15849,4,1,Prepaid,18
85530008958,female,47,3808,12-02-2018,08-12-2020,1,31450,2,1,Prepaid,15
30034626968,male,58,2850,12-07-2019,,0,23254,2,1,Postpaid,30
60301457690,female,36,3864,09-10-2018,,0,25634,2,1,Prepaid,3
20020170508,female,47,5068,24-02-2018,18-07-2023,1,43795,3,1,Prepaid,2
56590836257,male,27,2490,25-12-2020,,0,12899,2,1,Prepaid,4
85988937476,female,46,3948,13-10-2018,,0,23547,2,1,Prepaid,1
33434079189,female,53,5020,12-04-2018,,0,33014,2,1,Postpaid,27
98472359367,male,21,3660,20-10-2019,,0,26472,2,1,Prepaid,19
62342192153,female,43,Unlimited Data56Unlimited Data56Unlimited Data5656168Unlimited Data5656Unlimited DataUnlimited Data561125616856168168112Unlimited Data1685616816856168168168Unlimited Data168,12-10-2019,,0,26339,4,1,Prepaid,21
38441554918,male,54,4161.5,12-09-2019,,0,33206,2,1,Prepaid,16
63155307961,female,27,2352,24-11-2020,,0,13232,2,1,Prepaid,1
20963185977,female,63,5220,23-01-2018,,0,27284,2,1,Prepaid,4
36249710453,female,46,2156,23-09-2018,22-03-2021,1,14786,2,1,Prepaid,19
84887340147,female,60,2694,02-05-2020,,0,14469,2,1,Prepaid,6
31850369142,female,36,140210210Unlimited Data140Unlimited Data140210210140210210210210210,02-09-2018,24-02-2021,1,22397,3,1,Prepaid,19
17922473757,male,58,3220,31-12-2019,,0,32246,1,2,Postpaid,31
93371590986,female,25,2856,23-02-2018,,0,24401,2,1,Prepaid,22
14766871815,female,31,2208,06-12-2019,,0,16281,2,1,Prepaid,26
58430977714,male,46,504,22-12-2019,22-07-2020,1,2994,1,1,Prepaid,24
14437277301,female,25,3516,17-02-2020,,0,22894,2,1,Postpaid,27
68790361502,male,54,3366,13-04-2020,,0,17769,2,1,Prepaid,6
92869855780,female,21,2338,20-03-2018,23-09-2022,1,17818,2,1,Prepaid,26
16768859262,female,49,2862,18-12-2019,,0,16029,2,1,Prepaid,4
53897466992,male,23,2540,09-03-2020,,0,17153,2,1,Prepaid,7
61715726774,female,39,3154,23-07-2020,,0,17668,2,1,Prepaid,15
76444420339,male,57,420,18-02-2019,21-10-2019,1,2734,2,1,Prepaid,18
91607936957,male,37,3178,12-10-2019,,0,19235,3,1,Prepaid,21
62565875566,female,56,3986,21-11-2018,,0,20185,2,1,Prepaid,6
25615881659,male,65,2032,11-07-2019,,0,18152,2,1,Prepaid,26
80792785677,female,24,2916,16-07-2020,,0,18657,2,1,Postpaid,28
34311146931,female,19,4828,25-04-2018,,0,25450,2,1,Prepaid,5
40159385400,male,52,2280,05-07-2020,,0,15746,2,1,Prepaid,26
98690373940,female,55,2492,01-11-2019,,0,17529,2,1,Prepaid,2
22417638028,female,30,3360,28-06-2019,,0,20332,2,1,Prepaid,18
48698410093,female,52,4648,15-04-2019,,0,26965,4,1,Prepaid,13
83635858390,male,27,3832,15-08-2018,20-12-2023,1,24173,2,1,Prepaid,8
83571981126,male,24,1944,31-08-2020,,0,12999,2,1,Prepaid,16
83577584571,female,21,4190,28-02-2019,,0,22301,2,1,Prepaid,4
88086140323,female,64,4740,27-02-2018,,0,23798,2,1,Prepaid,6
81380329522,female,26,3888,13-03-2018,,0,26400,2,1,Prepaid,14
46783138937,male,43,2090,30-03-2018,20-08-2020,1,11940,4,1,Prepaid,18
85160610916,female,28,5460,12-07-2018,,0,43524,5,1,Prepaid,26
37814623410,female,44,3048,24-08-2018,,0,21570,2,1,Prepaid,21
26622969153,female,38,4376,10-01-2020,08-12-2023,1,22672,2,1,Prepaid,11
76463513663,male,65,4200,09-07-2018,,0,28558,3,1,Prepaid,3
32345949281,female,18,1728,24-08-2020,04-11-2022,1,11142,4,1,Prepaid,24
57648113090,male,61,3150,06-10-2018,,0,20697,2,1,Prepaid,8
19821877490,female,29,2834,10-03-2020,,0,15600,4,1,Prepaid,21
15880789284,female,55,2296,02-11-2020,,0,14644,2,1,Prepaid,22
91310127424,female,45,4704,28-08-2018,,0,26031,2,1,Prepaid,18
83637141004,male,28,7980,21-01-2018,,0,71695,2,1,Prepaid,17
35231882125,female,53,3532.5,11-04-2018,,0,22740,2,1,Prepaid,7
27509778616,male,40,5010,16-02-2018,,0,27903,2,1,Prepaid,6
22049004116,male,42,3276,20-04-2020,,0,18491,2,1,Prepaid,21
74127109195,male,23,2792,05-01-2019,,0,24408,2,1,Prepaid,3
15539588453,female,41,1866.5,26-11-2020,,0,12125,2,1,Prepaid,7
58611139366,female,63,2340,04-12-2020,,0,12750,2,1,Prepaid,4
78529238929,female,47,6192,28-12-2018,,0,34608,2,1,Postpaid,28
91484113459,female,26,616,09-04-2020,03-12-2020,1,3753,2,1,Prepaid,13
71260608786,female,55,2065,17-06-2020,,0,14442,2,1,Prepaid,16
49434808160,female,54,3377.5,17-03-2018,,0,22984,2,1,Prepaid,16
66713317590,female,34,4340,27-07-2018,,0,27050,2,1,Prepaid,20
36152175420,female,32,3360,12-03-2020,18-10-2022,1,30383,2,1,Prepaid,20
55968854431,female,63,4380,04-10-2018,,0,22794,1,1,Prepaid,4
